customer_id,CustomerEducation,CustomerCategory
CUST007443,Postgraduate,Private
CUST007444,Undergraduate,Private
CUST007445,Undergraduate,Private
CUST007446,Doctorate,Private
CUST007447,Graduate,Private
CUST007448,Postgraduate,Private
CUST007449,Undergraduate,Private
CUST007450,Graduate,Private
CUST007451,Undergraduate,Private
CUST007452,Postgraduate,Private
CUST007453,Doctorate,Private
CUST007454,Doctorate,Private
CUST007455,Undergraduate,Private
CUST007456,Doctorate,Private
CUST007457,Undergraduate,Private
CUST007458,Doctorate,Private
CUST007459,Doctorate,Private
CUST007460,Doctorate,Private
CUST007461,Undergraduate,Private
CUST007462,Graduate,Private
CUST007463,Postgraduate,Private
CUST007464,Graduate,Private
CUST007465,Undergraduate,Private
CUST007466,Postgraduate,Private
CUST007467,Undergraduate,Private
CUST007468,Postgraduate,Private
CUST007469,Postgraduate,Private
CUST007470,Postgraduate,Private
CUST007471,Postgraduate,Private
CUST007472,Graduate,Private
CUST007473,Graduate,Private
CUST007474,Undergraduate,Private
CUST007475,Undergraduate,Private
CUST007476,Doctorate,Private
CUST007477,Graduate,Private
CUST007478,Doctorate,Private
CUST007479,Doctorate,Private
CUST007480,Undergraduate,Private
CUST007481,Undergraduate,Private
CUST007482,Undergraduate,Private
CUST007483,Postgraduate,Private
CUST007484,Graduate,Private
CUST007485,Postgraduate,Private
CUST007486,Postgraduate,Private
CUST007487,Undergraduate,Private
CUST007488,Postgraduate,Private
CUST007489,Doctorate,Private
CUST007490,Postgraduate,Private
CUST007491,Postgraduate,Private
CUST007492,Graduate,Private
CUST007493,Postgraduate,Private
CUST007494,Doctorate,Private
CUST007495,Undergraduate,Private
CUST007496,Doctorate,Private
CUST007497,Postgraduate,Private
CUST007498,Doctorate,Private
CUST007499,Doctorate,Private
CUST007500,Doctorate,Private
CUST007501,Doctorate,Private
CUST007502,Graduate,Private
CUST007503,Undergraduate,Private
CUST007504,Graduate,Private
CUST007505,Postgraduate,Private
CUST007506,Undergraduate,Private
CUST007507,Graduate,Private
CUST007508,Doctorate,Private
CUST007509,Doctorate,Private
CUST007510,Doctorate,Private
CUST007511,Doctorate,Private
CUST007512,Undergraduate,Private
CUST007513,Doctorate,Private
CUST007514,Doctorate,Private
CUST007515,Graduate,Private
CUST007516,Postgraduate,Private
CUST007517,Graduate,Private
CUST007518,Postgraduate,Private
CUST007519,Undergraduate,Private
CUST007520,Graduate,Private
CUST007521,Doctorate,Private
CUST007522,Graduate,Private
CUST007523,Undergraduate,Private
CUST007524,Postgraduate,Private
CUST007525,Doctorate,Private
CUST007526,Undergraduate,Private
CUST007527,Doctorate,Private
CUST007528,Postgraduate,Private
CUST007529,Undergraduate,Private
CUST007530,Doctorate,Private
CUST007531,Postgraduate,Private
CUST007532,Graduate,Private
CUST007533,Postgraduate,Private
CUST007534,Undergraduate,Private
CUST007535,Undergraduate,Private
CUST007536,Graduate,Private
CUST007537,Doctorate,Private
CUST007538,Graduate,Private
CUST007539,Graduate,Private
CUST007540,Undergraduate,Private
CUST007541,Graduate,Private
CUST007542,Graduate,Private
CUST007543,Undergraduate,Private
CUST007544,Postgraduate,Private
CUST007545,Postgraduate,Private
CUST007546,Doctorate,Private
CUST007547,Doctorate,Private
CUST007548,Undergraduate,Private
CUST007549,Postgraduate,Private
CUST007550,Graduate,Private
CUST007551,Postgraduate,Private
CUST007552,Undergraduate,Private
CUST007553,Undergraduate,Private
CUST007554,Undergraduate,Private
CUST007555,Postgraduate,Private
CUST007556,Postgraduate,Private
CUST007557,Postgraduate,Private
CUST007558,Undergraduate,Private
CUST007559,Graduate,Private
CUST007560,Undergraduate,Private
CUST007561,Doctorate,Private
CUST007562,Undergraduate,Private
CUST007563,Undergraduate,Private
CUST007564,Doctorate,Private
CUST007565,Undergraduate,Private
CUST007566,Doctorate,Private
CUST007567,Graduate,Private
CUST007568,Graduate,Private
CUST007569,Postgraduate,Private
CUST007570,Undergraduate,Private
CUST007571,Undergraduate,Private
CUST007572,Postgraduate,Private
CUST007573,Graduate,Private
CUST007574,Graduate,Private
CUST007575,Undergraduate,Private
CUST007576,Postgraduate,Private
CUST007577,Undergraduate,Private
CUST007578,Undergraduate,Private
CUST007579,Doctorate,Private
CUST007580,Doctorate,Private
CUST007581,Postgraduate,Private
CUST007582,Graduate,Private
CUST007583,Graduate,Private
CUST007584,Postgraduate,Private
CUST007585,Postgraduate,Private
CUST007586,Graduate,Private
CUST007587,Postgraduate,Private
CUST007588,Postgraduate,Private
CUST007589,Postgraduate,Private
CUST007590,Doctorate,Private
CUST007591,Undergraduate,Private
CUST007592,Postgraduate,Private
CUST007593,Undergraduate,Private
CUST007594,Undergraduate,Private
CUST007595,Graduate,Private
CUST007596,Undergraduate,Private
CUST007597,Doctorate,Private
CUST007598,Graduate,Private
CUST007599,Postgraduate,Private
CUST007600,Doctorate,Private
CUST007601,Postgraduate,Private
CUST007602,Postgraduate,Private
CUST007603,Graduate,Private
CUST007604,Graduate,Private
CUST007605,Postgraduate,Private
CUST007606,Graduate,Private
CUST007607,Graduate,Private
CUST007608,Undergraduate,Private
CUST007609,Undergraduate,Private
CUST007610,Doctorate,Private
CUST007611,Postgraduate,Private
CUST007612,Postgraduate,Private
CUST007613,Graduate,Private
CUST007614,Graduate,Private
CUST007615,Postgraduate,Private
CUST007616,Undergraduate,Private
CUST007617,Doctorate,Private
CUST007618,Postgraduate,Private
CUST007619,Doctorate,Private
CUST007620,Graduate,Private
CUST007621,Graduate,Private
CUST007622,Postgraduate,Private
CUST007623,Graduate,Private
CUST007624,Doctorate,Private
CUST007625,Doctorate,Private
CUST007626,Undergraduate,Private
CUST007627,Postgraduate,Private
CUST007628,Doctorate,Private
CUST007629,Graduate,Private
CUST007630,Graduate,Private
CUST007631,Graduate,Private
CUST007632,Undergraduate,Private
CUST007633,Postgraduate,Private
CUST007634,Doctorate,Private
CUST007635,Graduate,Private
CUST007636,Doctorate,Private
CUST007637,Postgraduate,Private
CUST007638,Undergraduate,Private
CUST007639,Graduate,Private
CUST007640,Graduate,Private
CUST007641,Undergraduate,Private
CUST007642,Undergraduate,Private
CUST007643,Graduate,Private
CUST007644,Graduate,Private
CUST007645,Graduate,Private
CUST007646,Undergraduate,Private
CUST007647,Undergraduate,Private
CUST007648,Doctorate,Private
CUST007649,Postgraduate,Private
CUST007650,Graduate,Private
CUST007651,Doctorate,Private
CUST007652,Undergraduate,Private
CUST007653,Graduate,Private
CUST007654,Doctorate,Private
CUST007655,Postgraduate,Private
CUST007656,Postgraduate,Private
CUST007657,Doctorate,Private
CUST007658,Undergraduate,Private
CUST007659,Undergraduate,Private
CUST007660,Postgraduate,Corporate
CUST007661,Postgraduate,Corporate
CUST007662,Postgraduate,Corporate
CUST007663,Undergraduate,Corporate
CUST007664,Undergraduate,Corporate
CUST007665,Undergraduate,Corporate
CUST007666,Postgraduate,Corporate
CUST007667,Graduate,Corporate
CUST007668,Graduate,Corporate
CUST007669,Undergraduate,Corporate
CUST007670,Postgraduate,Corporate
CUST007671,Postgraduate,Corporate
CUST007672,Undergraduate,Corporate
CUST007673,Graduate,Corporate
CUST007674,Postgraduate,Corporate
CUST007675,Doctorate,Corporate
CUST007676,Doctorate,Corporate
CUST007677,Graduate,Corporate
CUST007678,Graduate,Corporate
CUST007679,Undergraduate,Corporate
CUST007680,Postgraduate,Corporate
CUST007681,Doctorate,Corporate
CUST007682,Doctorate,Corporate
CUST007683,Doctorate,Corporate
CUST007684,Doctorate,Corporate
CUST007685,Graduate,Corporate
CUST007686,Undergraduate,Corporate
CUST007687,Postgraduate,Corporate
CUST007688,Graduate,Corporate
CUST007689,Undergraduate,Corporate
CUST007690,Undergraduate,Corporate
CUST007691,Undergraduate,Corporate
CUST007692,Undergraduate,Corporate
CUST007693,Graduate,Corporate
CUST007694,Graduate,Corporate
CUST007695,Graduate,Corporate
CUST007696,Postgraduate,Corporate
CUST007697,Doctorate,Corporate
CUST007698,Undergraduate,Corporate
CUST007699,Undergraduate,Corporate
CUST007700,Graduate,Corporate
CUST007701,Undergraduate,Corporate
CUST007702,Postgraduate,Corporate
CUST007703,Postgraduate,Corporate
CUST007704,Doctorate,Corporate
CUST007705,Undergraduate,Corporate
CUST007706,Postgraduate,Corporate
CUST007707,Graduate,Corporate
CUST007708,Postgraduate,Corporate
CUST007709,Graduate,Corporate
CUST007710,Undergraduate,Corporate
CUST007711,Undergraduate,Corporate
CUST007712,Graduate,Corporate
CUST007713,Doctorate,Corporate
CUST007714,Graduate,Corporate
CUST007715,Doctorate,Corporate
CUST007716,Doctorate,Corporate
CUST007717,Postgraduate,Corporate
CUST007718,Doctorate,Corporate
CUST007719,Undergraduate,Corporate
CUST007720,Doctorate,Corporate
CUST007721,Postgraduate,Corporate
CUST007722,Doctorate,Corporate
CUST007723,Postgraduate,Corporate
CUST007724,Doctorate,Corporate
CUST007725,Graduate,Corporate
CUST007726,Postgraduate,Corporate
CUST007727,Doctorate,Corporate
CUST007728,Doctorate,Corporate
CUST007729,Undergraduate,Corporate
CUST007730,Undergraduate,Corporate
CUST007731,Postgraduate,Corporate
CUST007732,Graduate,Corporate
CUST007733,Graduate,Corporate
CUST007734,Doctorate,Corporate
CUST007735,Undergraduate,Corporate
CUST007736,Postgraduate,Corporate
CUST007737,Doctorate,Corporate
CUST007738,Doctorate,Corporate
CUST007739,Postgraduate,Corporate
CUST007740,Undergraduate,Corporate
CUST007741,Graduate,Corporate
CUST007742,Postgraduate,Corporate
CUST007743,Undergraduate,Corporate
CUST007744,Undergraduate,Corporate
CUST007745,Postgraduate,Corporate
CUST007746,Doctorate,Corporate
CUST007747,Undergraduate,Corporate
CUST007748,Postgraduate,Corporate
CUST007749,Graduate,Corporate
CUST007750,Graduate,Corporate
CUST007751,Doctorate,Corporate
CUST007752,Undergraduate,Corporate
CUST007753,Undergraduate,Corporate
CUST007754,Postgraduate,Corporate
CUST007755,Undergraduate,Corporate
CUST007756,Graduate,Corporate
CUST007757,Graduate,Corporate
CUST007758,Graduate,Corporate
CUST007759,Doctorate,Corporate
CUST007760,Doctorate,Corporate
CUST007761,Postgraduate,Corporate
CUST007762,Graduate,Corporate
CUST007763,Graduate,Corporate
CUST007764,Undergraduate,Corporate
CUST007765,Undergraduate,Corporate
CUST007766,Doctorate,Corporate
CUST007767,Doctorate,Corporate
CUST007768,Postgraduate,Corporate
CUST007769,Undergraduate,Corporate
CUST007770,Graduate,Corporate
CUST007771,Postgraduate,Corporate
CUST007772,Graduate,Corporate
CUST007773,Undergraduate,Corporate
CUST007774,Postgraduate,Corporate
CUST007775,Doctorate,Corporate
CUST007776,Postgraduate,Corporate
CUST007777,Doctorate,Corporate
CUST007778,Doctorate,Corporate
CUST007779,Postgraduate,Corporate
CUST007780,Doctorate,Corporate
CUST007781,Graduate,Corporate
CUST007782,Graduate,Corporate
CUST007783,Graduate,Corporate
CUST007784,Graduate,Corporate
CUST007785,Doctorate,Corporate
CUST007786,Undergraduate,Corporate
CUST007787,Doctorate,Corporate
CUST007788,Postgraduate,Corporate
CUST007789,Graduate,Corporate
CUST007790,Undergraduate,Corporate
CUST007791,Doctorate,Corporate
CUST007792,Doctorate,Corporate
CUST007793,Postgraduate,Corporate
CUST007794,Undergraduate,Corporate
CUST007795,Undergraduate,Corporate
CUST007796,Postgraduate,Corporate
CUST007797,Graduate,Corporate
CUST007798,Doctorate,Corporate
CUST007799,Graduate,Corporate
CUST007800,Doctorate,Corporate
CUST007801,Doctorate,Corporate
CUST007802,Undergraduate,Corporate
CUST007803,Doctorate,Corporate
CUST007804,Doctorate,Corporate
CUST007805,Undergraduate,Corporate
CUST007806,Graduate,Corporate
CUST007807,Graduate,Corporate
CUST007808,Doctorate,Corporate
CUST007809,Doctorate,Corporate
CUST007810,Graduate,Corporate
CUST007811,Doctorate,Corporate
CUST007812,Doctorate,Corporate
CUST007813,Graduate,Corporate
CUST007814,Doctorate,Corporate
CUST007815,Graduate,Corporate
CUST007816,Undergraduate,Corporate
CUST007817,Doctorate,Corporate
CUST007818,Undergraduate,Corporate
CUST007819,Doctorate,Corporate
CUST007820,Graduate,Corporate
CUST007821,Postgraduate,Corporate
CUST007822,Postgraduate,Corporate
CUST007823,Graduate,Corporate
CUST007824,Postgraduate,Corporate
CUST007825,Graduate,Corporate
CUST007826,Doctorate,Corporate
CUST007827,Undergraduate,Corporate
CUST007828,Doctorate,Corporate
CUST007829,Graduate,Corporate
CUST007830,Undergraduate,Corporate
CUST007831,Doctorate,Corporate
CUST007832,Graduate,Corporate
CUST007833,Doctorate,Corporate
CUST007834,Doctorate,Corporate
CUST007835,Undergraduate,Corporate
CUST007836,Graduate,Corporate
CUST007837,Doctorate,Corporate
CUST007838,Graduate,Corporate
CUST007839,Postgraduate,Corporate
CUST007840,Doctorate,Corporate
CUST007841,Graduate,Corporate
CUST007842,Postgraduate,Corporate
CUST007843,Doctorate,Corporate
CUST007844,Postgraduate,Corporate
CUST007845,Graduate,Corporate
CUST007846,Undergraduate,Corporate
CUST007847,Doctorate,Corporate
CUST007848,Postgraduate,Corporate
CUST007849,Undergraduate,Corporate
CUST007850,Graduate,Corporate
CUST007851,Graduate,Corporate
CUST007852,Doctorate,Corporate
CUST007853,Doctorate,Corporate
CUST007854,Doctorate,Corporate
CUST007855,Postgraduate,Corporate
CUST007856,Undergraduate,Corporate
CUST007857,Postgraduate,Corporate
CUST007858,Postgraduate,Corporate
CUST007859,Postgraduate,Corporate
CUST007860,Undergraduate,Corporate
CUST007861,Doctorate,Corporate
CUST007862,Graduate,Corporate
CUST007863,Postgraduate,Corporate
CUST007864,Undergraduate,Corporate
CUST007865,Postgraduate,Corporate
CUST007866,Postgraduate,Corporate
CUST007867,Doctorate,Corporate
CUST007868,Graduate,Corporate
CUST007869,Doctorate,Corporate
CUST007870,Undergraduate,Corporate
CUST007871,Postgraduate,Corporate
CUST007872,Postgraduate,Corporate
CUST007873,Graduate,Corporate
CUST007874,Graduate,Corporate
CUST007875,Graduate,Corporate
CUST007876,Graduate,Corporate
CUST007877,Postgraduate,Corporate
CUST007878,Doctorate,Corporate
CUST007879,Graduate,Corporate
CUST007880,Postgraduate,Corporate
CUST007881,Undergraduate,Corporate
CUST007882,Undergraduate,Corporate
CUST007883,Postgraduate,Corporate
CUST007884,Graduate,Corporate
CUST007885,Doctorate,Corporate
CUST007886,Graduate,Corporate
CUST007887,Doctorate,Corporate
CUST007888,Postgraduate,Corporate
CUST007889,Postgraduate,Corporate
CUST007890,Postgraduate,Corporate
CUST007891,Graduate,Corporate
CUST007892,Postgraduate,Corporate
CUST007893,Graduate,Corporate
CUST007894,Postgraduate,Corporate
CUST007895,Graduate,Corporate
CUST007896,Doctorate,Corporate
CUST007897,Postgraduate,Corporate
CUST007898,Doctorate,Corporate
CUST007899,Undergraduate,Corporate
CUST007900,Postgraduate,Corporate
CUST007901,Postgraduate,Corporate
CUST007902,Doctorate,Corporate
CUST007903,Postgraduate,Corporate
CUST007904,Graduate,Corporate
CUST007905,Postgraduate,Corporate
CUST007906,Graduate,Corporate
CUST007907,Undergraduate,Corporate
CUST007908,Postgraduate,Corporate
CUST007909,Undergraduate,Corporate
CUST007910,Doctorate,Corporate
CUST007911,Undergraduate,Corporate
CUST007912,Graduate,Corporate
CUST007913,Doctorate,Corporate
CUST007914,Graduate,Corporate
CUST007915,Graduate,Corporate
CUST007916,Doctorate,Corporate
CUST007917,Graduate,Corporate
CUST007918,Postgraduate,Corporate
CUST007919,Doctorate,Corporate
CUST007920,Postgraduate,Corporate
CUST007921,Graduate,Corporate
CUST007922,Postgraduate,Corporate
CUST007923,Doctorate,Corporate
CUST007924,Postgraduate,Corporate
CUST007925,Undergraduate,Corporate
CUST007926,Undergraduate,Corporate
CUST007927,Graduate,Corporate
CUST007928,Graduate,Corporate
CUST007929,Doctorate,Corporate
CUST007930,Postgraduate,Corporate
CUST007931,Doctorate,Corporate
CUST007932,Graduate,Corporate
CUST007933,Postgraduate,Corporate
CUST007934,Postgraduate,Corporate
CUST007935,Postgraduate,Corporate
CUST007936,Postgraduate,Corporate
CUST007937,Doctorate,Corporate
CUST007938,Graduate,Corporate
CUST007939,Postgraduate,Corporate
CUST007940,Doctorate,Corporate
CUST007941,Undergraduate,Corporate
CUST007942,Undergraduate,Corporate
CUST007943,Undergraduate,Corporate
CUST007944,Doctorate,Corporate
CUST007945,Postgraduate,Corporate
CUST007946,Graduate,Corporate
CUST007947,Postgraduate,Corporate
CUST007948,Graduate,Corporate
CUST007949,Graduate,Corporate
CUST007950,Postgraduate,Corporate
CUST007951,Graduate,Corporate
CUST007952,Undergraduate,Corporate
CUST007953,Postgraduate,Corporate
CUST007954,Graduate,Corporate
CUST007955,Undergraduate,Corporate
CUST007956,Doctorate,Corporate
CUST007957,Undergraduate,Corporate
CUST007958,Postgraduate,Corporate
CUST007959,Postgraduate,Corporate
CUST007960,Doctorate,Corporate
CUST007961,Postgraduate,Corporate
CUST007962,Graduate,Corporate
CUST007963,Doctorate,Corporate
CUST007964,Postgraduate,Corporate
CUST007965,Postgraduate,Corporate
CUST007966,Undergraduate,Corporate
CUST007967,Graduate,Corporate
CUST007968,Graduate,Corporate
CUST007969,Postgraduate,Corporate
CUST007970,Undergraduate,Corporate
CUST007971,Undergraduate,Corporate
CUST007972,Postgraduate,Corporate
CUST007973,Undergraduate,Corporate
CUST007974,Undergraduate,Corporate
CUST007975,Postgraduate,Corporate
CUST007976,Doctorate,Corporate
CUST007977,Postgraduate,Corporate
CUST007978,Undergraduate,Corporate
CUST007979,Graduate,Corporate
CUST007980,Undergraduate,Corporate
CUST007981,Postgraduate,Corporate
CUST007982,Postgraduate,Corporate
CUST007983,Undergraduate,Corporate
CUST007984,Graduate,Corporate
CUST007985,Postgraduate,Corporate
CUST007986,Doctorate,Corporate
CUST007987,Undergraduate,Corporate
CUST007988,Doctorate,Corporate
CUST007989,Undergraduate,Corporate
CUST007990,Undergraduate,Corporate
CUST007991,Postgraduate,Corporate
CUST007992,Postgraduate,Corporate
CUST007993,Undergraduate,Corporate
CUST007994,Postgraduate,Corporate
CUST007995,Undergraduate,Corporate
CUST007996,Undergraduate,Corporate
CUST007997,Graduate,Corporate
CUST007998,Postgraduate,Corporate
CUST007999,Doctorate,Corporate
CUST008000,Undergraduate,Corporate
CUST008001,Graduate,Corporate
CUST008002,Graduate,Corporate
CUST008003,Graduate,Corporate
CUST008004,Undergraduate,Corporate
CUST008005,Doctorate,Corporate
CUST008006,Graduate,Corporate
CUST008007,Postgraduate,Corporate
CUST008008,Undergraduate,Corporate
CUST008009,Undergraduate,Corporate
CUST008010,Doctorate,Corporate
CUST008011,Postgraduate,Corporate
CUST008012,Graduate,Corporate
CUST008013,Postgraduate,Corporate
CUST008014,Undergraduate,Corporate
CUST008015,Postgraduate,Corporate
CUST008016,Graduate,Corporate
CUST008017,Undergraduate,Corporate
CUST008018,Graduate,Corporate
CUST008019,Graduate,Corporate
CUST008020,Postgraduate,Corporate
CUST008021,Graduate,Corporate
CUST008022,Doctorate,Corporate
CUST008023,Graduate,Corporate
CUST008024,Graduate,Corporate
CUST008025,Graduate,Corporate
CUST008026,Doctorate,Corporate
CUST008027,Postgraduate,Corporate
CUST008028,Undergraduate,Corporate
CUST008029,Graduate,Corporate
CUST008030,Graduate,Corporate
CUST008031,Undergraduate,Corporate
CUST008032,Undergraduate,Corporate
CUST008033,Graduate,Corporate
CUST008034,Doctorate,Corporate
CUST008035,Undergraduate,Corporate
CUST008036,Postgraduate,Corporate
CUST008037,Postgraduate,Corporate
CUST008038,Postgraduate,Corporate
CUST008039,Graduate,Corporate
CUST008040,Postgraduate,Corporate
CUST008041,Undergraduate,Corporate
CUST008042,Doctorate,Corporate
CUST008043,Postgraduate,Corporate
CUST008044,Undergraduate,Corporate
CUST008045,Graduate,Corporate
CUST008046,Undergraduate,Corporate
CUST008047,Postgraduate,Corporate
CUST008048,Postgraduate,Corporate
CUST008049,Undergraduate,Corporate
CUST008050,Graduate,Corporate
CUST008051,Postgraduate,Corporate
CUST008052,Undergraduate,Corporate
CUST008053,Doctorate,Corporate
CUST008054,Doctorate,Corporate
CUST008055,Undergraduate,Corporate
CUST008056,Undergraduate,Corporate
CUST008057,Graduate,Corporate
CUST008058,Undergraduate,Corporate
CUST008059,Doctorate,Corporate
CUST008060,Undergraduate,Corporate
CUST008061,Postgraduate,Corporate
CUST008062,Doctorate,Corporate
CUST008063,Undergraduate,Corporate
CUST008064,Graduate,Corporate
CUST008065,Graduate,Corporate
CUST008066,Doctorate,Corporate
CUST008067,Graduate,Corporate
CUST008068,Doctorate,Corporate
CUST008069,Graduate,Corporate
CUST008070,Graduate,Corporate
CUST008071,Graduate,Corporate
CUST008072,Postgraduate,Corporate
CUST008073,Graduate,Corporate
CUST008074,Postgraduate,Corporate
CUST008075,Doctorate,Corporate
CUST008076,Graduate,Corporate
CUST008077,Doctorate,Corporate
CUST008078,Doctorate,Corporate
CUST008079,Doctorate,Corporate
CUST008080,Graduate,Corporate
CUST008081,Graduate,Corporate
CUST008082,Graduate,Corporate
CUST008083,Postgraduate,Corporate
CUST008084,Graduate,Corporate
CUST008085,Postgraduate,Corporate
CUST008086,Undergraduate,Corporate
CUST008087,Graduate,Corporate
CUST008088,Postgraduate,Corporate
CUST008089,Graduate,Corporate
CUST008090,Graduate,Corporate
CUST008091,Undergraduate,Corporate
CUST008092,Undergraduate,Corporate
CUST008093,Postgraduate,Corporate
CUST008094,Graduate,Corporate
CUST008095,Graduate,Corporate
CUST008096,Postgraduate,Corporate
CUST008097,Doctorate,Corporate
CUST008098,Graduate,Corporate
CUST008099,Postgraduate,Corporate
CUST008100,Graduate,Corporate
CUST008101,Undergraduate,Corporate
CUST008102,Doctorate,Corporate
CUST008103,Graduate,Corporate
CUST008104,Graduate,Corporate
CUST008105,Postgraduate,Corporate
CUST008106,Undergraduate,Corporate
CUST008107,Postgraduate,Corporate
CUST008108,Postgraduate,Corporate
CUST008109,Undergraduate,Corporate
CUST008110,Postgraduate,Corporate
CUST008111,Undergraduate,Corporate
CUST008112,Undergraduate,Corporate
CUST008113,Postgraduate,Corporate
CUST008114,Graduate,Corporate
CUST008115,Doctorate,Corporate
CUST008116,Graduate,Corporate
CUST008117,Doctorate,Corporate
CUST008118,Undergraduate,Corporate
CUST008119,Doctorate,Corporate
CUST008120,Postgraduate,Corporate
CUST008121,Undergraduate,Corporate
CUST008122,Doctorate,Corporate
CUST008123,Graduate,Corporate
CUST008124,Graduate,Corporate
CUST008125,Postgraduate,Corporate
CUST008126,Graduate,Corporate
CUST008127,Postgraduate,Corporate
CUST008128,Doctorate,Corporate
CUST008129,Graduate,Corporate
CUST008130,Postgraduate,Corporate
CUST008131,Undergraduate,Corporate
CUST008132,Postgraduate,Corporate
CUST008133,Postgraduate,Corporate
CUST008134,Postgraduate,Corporate
CUST008135,Doctorate,Corporate
CUST008136,Undergraduate,Corporate
CUST008137,Postgraduate,Corporate
CUST008138,Graduate,Corporate
CUST008139,Graduate,Corporate
CUST008140,Postgraduate,Corporate
CUST008141,Undergraduate,Corporate
CUST008142,Postgraduate,Corporate
CUST008143,Undergraduate,Corporate
CUST008144,Undergraduate,Corporate
CUST008145,Postgraduate,Corporate
CUST008146,Undergraduate,Corporate
CUST008147,Graduate,Corporate
CUST008148,Postgraduate,Corporate
CUST008149,Graduate,Corporate
CUST008150,Postgraduate,Corporate
CUST008151,Graduate,Corporate
CUST008152,Doctorate,Corporate
CUST008153,Graduate,Corporate
CUST008154,Undergraduate,Corporate
CUST008155,Graduate,Corporate
CUST008156,Graduate,Corporate
CUST008157,Postgraduate,Corporate
CUST008158,Doctorate,Corporate
CUST008159,Doctorate,Corporate
CUST008160,Undergraduate,Corporate
CUST008161,Undergraduate,Corporate
CUST008162,Doctorate,Corporate
CUST008163,Postgraduate,Corporate
CUST008164,Doctorate,Corporate
CUST008165,Doctorate,Corporate
CUST008166,Graduate,Corporate
CUST008167,Postgraduate,Corporate
CUST008168,Doctorate,Corporate
CUST008169,Undergraduate,Corporate
CUST008170,Postgraduate,Corporate
CUST008171,Graduate,Corporate
CUST008172,Undergraduate,Corporate
CUST008173,Doctorate,Corporate
CUST008174,Postgraduate,Corporate
CUST008175,Graduate,Corporate
CUST008176,Postgraduate,Corporate
CUST008177,Doctorate,Corporate
CUST008178,Undergraduate,Corporate
CUST008179,Graduate,Corporate
CUST008180,Undergraduate,Corporate
CUST008181,Postgraduate,Corporate
CUST008182,Graduate,Corporate
CUST008183,Graduate,Corporate
CUST008184,Postgraduate,Corporate
CUST008185,Graduate,Corporate
CUST008186,Doctorate,Corporate
CUST008187,Graduate,Corporate
CUST008188,Undergraduate,Corporate
CUST008189,Doctorate,Corporate
CUST008190,Doctorate,Corporate
CUST008191,Doctorate,Corporate
CUST008192,Doctorate,Corporate
CUST008193,Postgraduate,Corporate
CUST008194,Postgraduate,Corporate
CUST008195,Doctorate,Corporate
CUST008196,Postgraduate,Corporate
CUST008197,Graduate,Corporate
CUST008198,Undergraduate,Corporate
CUST008199,Postgraduate,Corporate
CUST008200,Undergraduate,Corporate
CUST008201,Doctorate,Corporate
CUST008202,Graduate,Corporate
CUST008203,Graduate,Corporate
CUST008204,Graduate,Corporate
CUST008205,Undergraduate,Corporate
CUST008206,Undergraduate,Corporate
CUST008207,Doctorate,Corporate
CUST008208,Doctorate,Corporate
CUST008209,Postgraduate,Corporate
CUST008210,Postgraduate,Corporate
CUST008211,Graduate,Corporate
CUST008212,Postgraduate,Corporate
CUST008213,Undergraduate,Corporate
CUST008214,Graduate,Corporate
CUST008215,Doctorate,Corporate
CUST008216,Undergraduate,Corporate
CUST008217,Graduate,Corporate
CUST008218,Doctorate,Corporate
CUST008219,Undergraduate,Corporate
CUST008220,Graduate,Corporate
CUST008221,Undergraduate,Corporate
CUST008222,Doctorate,Corporate
CUST008223,Postgraduate,Corporate
CUST008224,Postgraduate,Corporate
CUST008225,Postgraduate,Corporate
CUST008226,Graduate,Corporate
CUST008227,Graduate,Corporate
CUST008228,Undergraduate,Corporate
CUST008229,Postgraduate,Corporate
CUST008230,Doctorate,Corporate
CUST008231,Graduate,Corporate
CUST008232,Undergraduate,Corporate
CUST008233,Doctorate,Corporate
CUST008234,Postgraduate,Corporate
CUST008235,Graduate,Corporate
CUST008236,Postgraduate,Corporate
CUST008237,Postgraduate,Corporate
CUST008238,Postgraduate,Corporate
CUST008239,Undergraduate,Corporate
CUST008240,Graduate,Corporate
CUST008241,Graduate,Corporate
CUST008242,Postgraduate,Corporate
CUST008243,Doctorate,Corporate
CUST008244,Doctorate,Corporate
CUST008245,Undergraduate,Corporate
CUST008246,Doctorate,Corporate
CUST008247,Doctorate,Corporate
CUST008248,Undergraduate,Corporate
CUST008249,Graduate,Corporate
CUST008250,Graduate,Corporate
CUST008251,Postgraduate,Corporate
CUST008252,Graduate,Corporate
CUST008253,Postgraduate,Corporate
CUST008254,Doctorate,Corporate
CUST008255,Postgraduate,Corporate
CUST008256,Undergraduate,Corporate
CUST008257,Postgraduate,Corporate
CUST008258,Doctorate,Corporate
CUST008259,Graduate,Corporate
CUST008260,Postgraduate,Corporate
CUST008261,Doctorate,Corporate
CUST008262,Doctorate,Corporate
CUST008263,Undergraduate,Corporate
CUST008264,Postgraduate,Corporate
CUST008265,Undergraduate,Corporate
CUST008266,Graduate,Corporate
CUST008267,Postgraduate,Corporate
CUST008268,Doctorate,Corporate
CUST008269,Undergraduate,Corporate
CUST008270,Graduate,Corporate
CUST008271,Undergraduate,Corporate
CUST008272,Undergraduate,Corporate
CUST008273,Doctorate,Corporate
CUST008274,Undergraduate,Corporate
CUST008275,Graduate,Corporate
CUST008276,Postgraduate,Corporate
CUST008277,Undergraduate,Corporate
